,Unnamed: 0.1,Unnamed: 0,id,answer,score_me,score_other,score_avg,bert_distance,bert_similarity_score,normalized_bert_score,elmo_similarity_score,normalized_elmo_score,gpt_similarity_score,normalized_gpt_score,gpt2_similarity_score,normalized_gpt2_score,roberta_similarity_score,normalized_roberta_score,xlnet_similarity_score,normalized_xlnet_score,universal_similarity_score,normalized_universal_score
1280,1280,1340,8.1,a finite ordered list with zero or more elements,0,4,2,0.038697958,0.961302042,0.950620551,0.138580442,0.243978327,0.985236507,0.831201086,0.999974501,0.969933931,0.957136194,0.885593097,0.963655524,0.909043805,0.749797583,0.688119148
1281,1281,1341,8.1,"A storage container that holds objects in a certain order, which has a LIFO priority",5,5,5,0.026368558,0.973631442,0.966353137,0.253053069,0.344444803,0.995272295,0.945945625,0.999966448,0.960438697,0.973461763,0.929167338,0.987239931,0.968066472,0.816483021,0.771243451
1282,1282,1342,8.1,"Stacks are a type of container adaptors, specifically designed to operate in a LIFO context (last-in first-out), where elements are inserted and extracted only from the end of the container.",5,5,5,0.015920281,0.984079719,0.979685369,0.366680861,0.444169812,0.987689502,0.859247497,0.999973128,0.968315137,0.941726521,0.844463456,0.98046651,0.951115214,0.832487881,0.791193726
1283,1283,1343,8.2,Push and pop are two main functions defined in a stack,5,5,5,0.055016279,0.944983721,0.929798012,0.403257608,0.476271259,0.987481303,0.856867038,0.999945832,0.936129654,0.999626023,0.999001826,1,1,1,0.999999851
1284,1284,1344,8.2,Push which inserts an element on the top of the stack and pop which removes the last inserted element from the stack.,5,5,5,0.071277797,0.928722203,0.909047956,0.293622971,0.380050826,0.977479537,0.7425115,0.999875632,0.853356228,0.877115377,0.672011181,0.961828403,0.904471226,0.752508104,0.69149785
1285,1285,1345,8.2,Push and pop.,5,5,5,0.029791236,0.970208764,0.961985725,0.704518795,0.740672019,0.99207813,0.909425027,0.999929796,0.917221863,0.999626023,0.999001826,1,1,1,0.999999851
1286,1286,1346,8.2,Pop function and Push function,5,5,5,0.077195525,0.922804475,0.901496804,0.37565428,0.4520453,0.979757326,0.76855468,0.999902369,0.884881695,0.91394522,0.770312957,0.921257056,0.802936805,0.759031355,0.699629171
1287,1287,1347,8.2,push and pop.,5,5,5,0.029791236,0.970208764,0.961985725,0.806218505,0.829928391,0.99785766,0.97550548,0.999981123,0.977741284,1,1,1,1,1,0.999999851
1288,1288,1348,8.2,push (insert an item) pop (remove an item),5,5,5,0.098883569,0.901116431,0.873822381,0.344581336,0.424774246,0.976896324,0.735843322,0.999875734,0.853476036,0.844678918,0.585435695,0.952579766,0.881325458,0.754972756,0.694570072
1289,1289,1349,8.2,Adding a new item and removing the item,5,5,5,0.112106502,0.887893498,0.856949627,0.034022931,0.152213817,0.986072164,0.840755607,0.999916921,0.902040768,0.94532567,0.85406987,0.947213987,0.867896984,0.451015234,0.315682903
1290,1290,1350,8.2,Push (insert) and pop (retrieve).,5,5,5,0.084063888,0.915936112,0.892732622,0.388111889,0.462978675,0.966696029,0.619217893,0.999884774,0.864136029,0.95591251,0.882326987,0.961348581,0.903270417,0.867147088,0.834396897
1291,1291,1351,8.2,push and pop.,5,5,5,0.029791236,0.970208764,0.961985725,0.806218505,0.829928391,0.99785766,0.97550548,0.999981123,0.977741284,1,1,1,1,1,0.999999851
1292,1292,1352,8.2,Push and Pop.,5,5,5,0.029791236,0.970208764,0.961985725,0.55587095,0.610211791,0.986553114,0.846254563,0.999920271,0.905990728,0.998229208,0.995273615,0.961384429,0.903360131,1,0.999999851
1293,1293,1353,8.2,pop and push,5,5,5,0,1,1,1,1,0.993155412,0.921742165,0.999963857,0.957383547,0.996792008,0.991437615,0.930477885,0.82601298,1,0.999999851
1294,1294,1354,8.2,push (add an element) pop (remove an element),5,5,5,0.099684656,0.900315344,0.872800177,0.375348061,0.451776548,0.976896324,0.735843322,0.999874011,0.85144519,0.85093908,0.602144565,0.949897626,0.874613096,0.773777604,0.71801057
1295,1295,1355,8.2,Push and pop.,5,5,5,0.029791236,0.970208764,0.961985725,0.704518795,0.740672019,0.99207813,0.909425027,0.999929796,0.917221863,0.999626023,0.999001826,1,1,1,0.999999851
1296,1296,1356,8.2,pop and push,5,5,5,0,1,1,1,1,0.993155412,0.921742165,0.999963857,0.957383547,0.996792008,0.991437615,0.930477885,0.82601298,1,0.999999851
1297,1297,1357,8.2,push ( to add to a item the Stack) Pop  ( to pull the last item added from an array. ),5,5,5,0.079353094,0.920646906,0.898743699,0.245146275,0.337505434,0.969452329,0.650732141,0.999814644,0.781444686,0.874330718,0.664578705,0.953022073,0.882432381,0.722547293,0.654151293
1298,1298,1358,8.2,pop and push,5,5,5,0,1,1,1,1,0.993155412,0.921742165,0.999963857,0.957383547,0.996792008,0.991437615,0.930477885,0.82601298,1,0.999999851
1299,1299,1359,8.2,"push and pop, push puts an object into the list, and pop takes the last object off.",5,5,5,0.042960525,0.957039475,0.945181422,0.648952663,0.69190461,0.978127155,0.74991607,0.999943744,0.933667685,0.872460559,0.659587102,0.959591264,0.898872531,0.832797229,0.791579332
1300,1300,1360,8.2,Push and Pop are the two main functions of a stack,5,5,5,0.05182153,0.94817847,0.933874583,0.367271483,0.44468817,0.983882928,0.815724899,0.999927292,0.914269192,0.998229208,0.995273615,0.961384429,0.903360131,1,0.999999851
1301,1301,1361,8.2,Push and Pop,5,5,5,0,1,1,0.67974478,0.718929197,0.986679455,0.847699082,0.999918139,0.903476908,0.998229208,0.995273615,0.961384429,0.903360131,1,0.999999851
1302,1302,1362,8.2,"push, which adds an element to the stack... and pop which takes an element off the stack",5,5,5,0.070958376,0.929041624,0.909455545,0.339086115,0.419951386,0.982061564,0.794900268,0.999934541,0.9228168,0.944831133,0.852749912,0.952579766,0.881325458,0.775767505,0.720491009
1303,1303,1363,8.2,"Push and Pop, which add and remove data from the stack, respectively.",5,5,5,0.054058373,0.945941627,0.931020322,0.309940994,0.394372279,0.969210009,0.647961567,0.999931749,0.919523852,0.911754651,0.764466154,0.953111893,0.882657166,0.748837888,0.686922876
1304,1304,1364,8.2,push and pop,5,5,5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999851
1305,1305,1365,8.2,pop - to remove item push - to insert an element,5,5,5,0.090485811,0.909514189,0.884538106,0.442895383,0.511059204,0.983920435,0.816153732,0.99991136,0.895483085,0.859906686,0.626079817,0.956330061,0.890710998,0.787867785,0.735574171
1306,1306,1366,8.2,Pop and push,5,5,5,0,1,1,0.852522016,0.870566495,0.988992342,0.874143554,0.999935595,0.924059742,0.998171164,0.995118691,0.950716511,0.87666245,1,0.999999851
1307,1307,1367,8.2,pop and push,5,5,5,0,1,1,1,1,0.993155412,0.921742165,0.999963857,0.957383547,0.996792008,0.991437615,0.930477885,0.82601298,1,0.999999851
1308,1308,1368,8.2,push - adds an item to the top of the stack pop - removes the top item from the stack,5,5,5,0.090757012,0.909242988,0.884192047,0.327764839,0.41001531,0.977321778,0.740707755,0.999847353,0.820011674,0.870704367,0.654899686,0.964006874,0.909923098,0.735533118,0.6703383
1309,1309,1369,8.2,push and pop. Push adds a given node to the top of the stack leaving previous nodes below. Pop removes and returns the current top node of the stack,5,5,5,0.060029089,0.939970911,0.923401556,0.386900157,0.461915202,0.975258633,0.717118722,0.999887607,0.867476157,0.755477417,0.347349804,0.960778643,0.901844082,0.763908148,0.705708159
1310,1310,1370,8.3,An array has a fixed size.  You can add and delete elements to the end of the array and you use a pointer to keep track of the last element added.  Each time you add or delete an element you update the pointer and check if it is equal to the max size of the array.,5,5,5,0.011213899,0.988786101,0.985690818,0.58976084,0.639955126,0.989086931,0.875225043,0.999914224,0.898859987,0.936734212,0.831138587,0.978717597,0.94673836,0.896890938,0.871473009
1311,1311,1371,8.3,By implementing an array of a pre-defined size with the bottom stack element stored at element 0 and the last element stored in the array is the top. You increment top when an element is pushed and you decrement it when an item is popped.,5,5,5,0.019326866,0.980673134,0.975338492,0.493814617,0.555748281,0.990281758,0.888886138,0.999979277,0.975565447,0.949176414,0.864347812,0.97941247,0.948477359,0.853217959,0.817034049
1312,1312,1372,8.3,"If you use a dynamically allocated array, you must provide a destructor and copy constructor.",2,4,3,0.044152021,0.955847979,0.943661045,0.226313502,0.320976921,0.987596118,0.858179778,0.99995252,0.944015936,0.96441863,0.905030497,0.981680953,0.954154496,0.65982008,0.575960972
1313,1313,1373,8.3,"Create a int value that stores the ""head"" of the stack. Increment the top when one element is pushed and decrement after it is popped.",5,5,5,0.018179893,0.981820107,0.976802054,0.446188003,0.51394896,0.992503246,0.914285608,0.999961999,0.955192701,0.972191377,0.925776576,0.979120056,0.947745559,0.841907203,0.802935038
1314,1314,1374,8.3,Use a pointer that always points to the end of the array list for push/pop modifications.,5,4,4.5,0.026487291,0.973512709,0.966201632,0.399047554,0.47257632,0.991271801,0.900205838,0.999945178,0.935358484,0.972261568,0.925963922,0.984159346,0.960356957,0.824675202,0.781455116
1315,1315,1375,8.3,if you used an array to implement a stack when you add an element just add it to the end of an array and remove items from end of array also.,5,4,4.5,0.01617378,0.98382622,0.979361899,0.587134838,0.637650426,0.989657772,0.881751775,0.999949882,0.940905112,0.9593433,0.891484038,0.96606407,0.915071466,0.869243205,0.837009734
1316,1316,1376,8.3,You predetermine the size of the stack as you would an array.  This type can not grow.,1,4,2.5,0.019165277,0.980834723,0.975544683,0.419825405,0.490811924,0.990726393,0.893969891,0.999967917,0.962170893,0.943267615,0.848576758,0.976798196,0.94193484,0.726532459,0.659118857
1317,1317,1377,8.3,"Declare a variable that points the last item in the array, which increases (++) when items are pushed onto the stack, and decreases (--) when an item is popped off the top.",5,5,5,0.019080698,0.980919302,0.975652607,0.386816472,0.461841756,0.984978164,0.828247319,0.999976296,0.972049736,0.962527989,0.899984226,0.979483644,0.94865548,0.828572273,0.786312868
1318,1318,1378,8.3,"Allocate an array of some size. The bottom stack element is stored at some element. Last index in the array is the top. Increment top when one element is pushed, decrement after pop. ",5,4,4.5,0.023414195,0.976585805,0.97012297,0.539727211,0.596043298,0.989810841,0.883501897,0.999969206,0.9636908,0.966917898,0.911701242,0.980868797,0.952121983,0.869853199,0.8377701
1319,1319,1379,8.3,"You allocate an pre-defined array, the bottom element is stored at element 0, and the last index is the head.",5,3,4,0.026372492,0.973627508,0.966348117,0.407592744,0.480075974,0.983535767,0.811755613,0.999946015,0.936345719,0.972299587,0.926065397,0.9842379,0.960553548,0.799401104,0.74995061
1320,1320,1380,8.3,"Make an array, make the bottom at spot 0, make the last spot in the array the top, and increment top when you ad",5,4,4.5,0.017950296,0.982049704,0.977095025,0.441497475,0.509832335,0.990507193,0.891463665,0.999935074,0.92344463,0.966088491,0.909487489,0.973636796,0.934023076,0.845486641,0.807396856
1321,1321,1381,8.3,treat the beginning of the array as the beginning of the stack,4,4,4,0.015599906,0.984400094,0.980094175,0.45771867,0.524068807,0.992304793,0.912016584,0.999958967,0.951617911,0.915897642,0.775524126,0.981856347,0.95459344,0.695890307,0.620923
1322,1322,1382,8.3,Use an index value called top to keep track of the last element in the array.,5,4,4.5,0.0181849,0.9818151,0.976795666,0.50842166,0.568568097,0.990860056,0.895498127,0.999916721,0.901804853,0.966600859,0.91085504,0.978885649,0.947158929,0.866804898,0.833970352
1323,1323,1383,8.3,create an array and implement pointers that point to the next list item down and stack them up.,1,3,2,0.03288126,0.96711874,0.958042786,0.401852608,0.475038165,0.988779233,0.871706972,0.999957262,0.949606801,0.966687377,0.911085963,0.969831859,0.924500787,0.753459871,0.69268424
1324,1324,1384,8.3,"for efficiency it is easiest to implement the left to right method, with the right most item being the one that is retrieved when a pop is performed, and a push places an object on the furthest element.",3,4,3.5,0.015956044,0.984043956,0.979639735,0.31608665,0.399765991,0.989092213,0.875285436,0.999966168,0.960108577,0.974617484,0.932252049,0.984491185,0.961187422,0.881884098,0.852766779
1325,1325,1385,8.3,"Create an array based on a pre-defined size N There can't be more elements than N.  Bottom stack element stored at element 0 last index in the array is the top  Increment top when one element is pushed, decrement after pop",5,4,4.5,0.028182089,0.971817911,0.964039031,0.420554221,0.491451566,0.985315437,0.832103536,0.999963372,0.956811092,0.960487967,0.894539246,0.945189501,0.862830477,0.854101777,0.81813574
1326,1326,1386,8.3,"with the element added to the array, so that the last element added is at the end, and when the element is popped it takes the last element off the array",4,4,4,0.01512748,0.98487252,0.980697001,0.548030794,0.603330907,0.994757279,0.940057162,0.999900443,0.88261062,0.958283944,0.888656533,0.970396775,0.925914554,0.770470083,0.7138877
1327,1327,1387,8.3,Allocate an array of some pre-defined size. Bottom stack element stored at element 0. The last index in the array is the top. Increment top when one element is pushed.,5,4,4.5,0.025283515,0.974716485,0.967737676,0.508785427,0.568887356,0.98750599,0.857149303,0.999962336,0.955589645,0.962450333,0.899776956,0.980360556,0.950850052,0.840710819,0.801443729
1328,1328,1388,8.3,"Create an array, size N.  N++ when one element is pushed.  N-- when one element is popped.",4,4,4,0.043734431,0.956265569,0.944193899,0.318823814,0.402168253,0.985020384,0.828730044,0.999955087,0.947043052,0.939361846,0.838151951,0.976962615,0.942346317,0.753721893,0.693010854
1329,1329,1389,8.3,define an array and keep track of a pointer to the last element as items are added,5,3,4,0.021925449,0.978074551,0.972022642,0.448838711,0.516275344,0.98883452,0.87233909,0.999881066,0.859762861,0.96424318,0.904562207,0.977739325,0.944290123,0.851259947,0.81459336
1330,1330,1390,8.3,"By allocating an array of predetermined size, and an integer to track the top element of the stack. The bottom member of the stack will go in element 0 of the array, and for each element pushed the ""top"" tracking integer is incremented.",5,4,4.5,0.015461087,0.984538913,0.980271311,0.588828981,0.639137284,0.988418798,0.867585919,0.999907151,0.89052043,0.943417015,0.848975519,0.984597238,0.961452832,0.876604855,0.846186131
1331,1331,1391,8.3,"Allocate an array of some size, bottom stack element stored at element 0",4,4,4,0.049405158,0.950594842,0.936957927,0.39025563,0.464860121,0.987834374,0.860903894,0.999916732,0.901818038,0.961314803,0.896746136,0.979833629,0.949531357,0.776731372,0.721692482
1332,1332,1392,8.3,you store the stack in the array but you have to keep in mind the first element,3,3,3,0.023337722,0.976662278,0.970220551,0.414536715,0.486170324,0.990625567,0.892817094,0.999934418,0.922671671,0.954611972,0.878855748,0.978723567,0.946753301,0.859026134,0.824274018
1333,1333,1393,8.3,You keep track of the last item entered into the array and do not  allow the user access to the other parts of the array.,5,3,4,0.010208666,0.989791334,0.986973516,0.514868677,0.574226298,0.992110601,0.909796285,0.999967956,0.96221701,0.963273835,0.901974948,0.974373147,0.935865878,0.844823599,0.806570365
1334,1334,1394,8.3,"using arrays, you are pushing one int at a time into the stack until you get to the end of your array",4,4,4,0.014773786,0.985226214,0.981148323,0.400517196,0.473866145,0.986879935,0.849991277,0.999967899,0.96214917,0.955075282,0.880092359,0.974889264,0.93715752,0.84198904,0.80303705
1335,1335,1395,8.3,"by having a max number of elements, allocating an array with that number of elements, storing the elements starting at 0, and keeping track of how many elements are currently in the list",5,3,4,0.015470386,0.984529614,0.980259446,0.433275819,0.502616629,0.983116225,0.806958773,0.999962061,0.955265471,0.958988953,0.890538258,0.969933043,0.924754012,0.799204588,0.74970565
1336,1336,1396,8.3,"Stack usually holds a bunch of items with the same type, therefore u can use an array, to hold the content of the stack and an integer top that holds the index of the element at the top of the stack. u Choose an array size. Then the sequence of operations used. u have to decide what data types are needed for this stack data structure. ",2,4,3,0.010955989,0.989044011,0.986019916,0.534288228,0.591269794,0.989387179,0.878657945,0.999969991,0.964615539,0.924256137,0.797833613,0.931092641,0.827551477,0.872390032,0.840932297
1337,1337,1397,8.4,You can add an element to the end of the linked list and update a pointer called top each time you modify the list.,2,4,3,0.012823224,0.987176776,0.983637283,0.574019611,0.626139895,0.992027486,0.908845988,0.999960362,0.953262555,0.976512466,0.937309906,0.972681813,0.931633122,0.881327391,0.852072836
1338,1338,1398,8.4,You implement a list in which the head pointer points to the element most recently pushed onto the list and the pop function changes the head pointer to point to the next to last element in the list and removes the element head pointer previously pointed to.,5,5,5,0.013771892,0.986228108,0.982426762,0.594988167,0.644542871,0.99309876,0.92109443,0.999962642,0.955950731,0.935370893,0.82749978,0.973614203,0.933966535,0.894913971,0.869008693
1339,1339,1399,8.4,This is the implementation of the stack using single linked list.   The operations performed on a stack are    1)push(): This is the function which is for insertion(pushing)of an element into stack                      It is similar to the insertion of an element at the end of a single linked list                   see  the function insert_end() in the program for operations of single linked list    2)pop(): This is the function which is for deletion(popping up) of an element from the stack             It is similar to the deletion of an element at the end of a single linked list       see  the function delete_end() in the program for operations of single linked list    3)stack_display():This is the function which is for displaying the elements of a stack,3,5,4,0.018136084,0.981863916,0.976857956,0.500707388,0.561797695,0.972937789,0.690583264,0.999878149,0.856324042,0.899518714,0.731807467,0.975402412,0.938441731,0.830330372,0.788504361
1340,1340,1400,8.4,Using nodes to keep track of the head of the stack. Then using Push( ) and Pop ( ) to create the stack as needed.,4,4,4,0.014955342,0.985044658,0.980916654,0.510932565,0.570771784,0.993679423,0.927733464,0.999938662,0.927675446,0.970716891,0.921841056,0.972707758,0.931698053,0.862875462,0.829072257
1341,1341,1401,8.4,"Use the head as the top of the stack, only modify the head when you push/pop... push would add a new item to the head, pop would remove the item from the head.",5,4,4.5,0.008774817,0.991225183,0.98880314,0.548906446,0.604099419,0.997574506,0.972268027,0.999977044,0.972931962,0.945630864,0.854884458,0.969877682,0.924615465,0.929120958,0.911648165
1342,1342,1402,8.4,you implement a stack with a list by changing the pointer to the first element of the list to the new item and move the pointer from the top of the stack to the next item when removing an item.,5,4,4.5,0.009286523,0.990713477,0.988150192,0.556976259,0.611181861,0.994067765,0.932173581,0.999879622,0.8580608,0.926535978,0.80391869,0.977271718,0.943119883,0.866340578,0.833391571
1343,1343,1403,8.4,You dynamicly create space as the stack grows.  The stack can be as long as you need.,1,4,2.5,0.029888451,0.970111549,0.961861676,0.261612773,0.351957196,0.986827279,0.849389239,0.999975398,0.970991202,0.973502987,0.929277368,0.980433749,0.951033226,0.764567018,0.706529449
1344,1344,1404,8.4,"Declare a pointer that points to the head of the linked list, only add and remove nodes from the beginning of the list.",5,5,5,0.009185016,0.990814984,0.988279716,0.701550901,0.738067258,0.995564763,0.949289558,0.999983125,0.980102672,0.982646139,0.953681167,0.983233893,0.958040906,0.884845078,0.856457681
1345,1345,1405,8.4,Creating a linked list. Add an element to the top of the stack when pushing and deleting an element when popping.,4,4,4,0.013810337,0.986189663,0.982377705,0.622506321,0.668694076,0.99111453,0.89840767,0.999940162,0.929444015,0.972566406,0.926777559,0.983511915,0.958736687,0.905467212,0.882163451
1346,1346,1406,8.4,"A singly-linked list is already a lot like a stack, it just depends on the way you address moving the head.",4,3,3.5,0.017483354,0.982516646,0.977690855,0.338913769,0.419800127,0.989815165,0.883551338,0.999974583,0.970030466,0.97238192,0.926285151,0.973053525,0.932563374,0.773520112,0.717689603
1347,1347,1407,8.4,"make a list, make the bottom the head, add on the end and make the end top",3,4,3.5,0.01967591,0.98032409,0.974893104,0.49660635,0.558198435,0.985680642,0.836279126,0.999894215,0.875267663,0.944221189,0.851121923,0.94228639,0.855565111,0.858716905,0.82388856
1348,1348,1408,8.4,use the add function with a list as the beginning of the stack and remove for pop,5,4,4.5,0.013121843,0.986878157,0.983256238,0.628275156,0.673757073,0.992768083,0.917313623,0.999960196,0.953066227,0.965383898,0.907606874,0.981440899,0.953553734,0.85774529,0.822677428
1349,1349,1409,8.4,Use head as the top and push and pop nodes from the head.,5,4,4.5,0.014627516,0.985372484,0.981334966,0.513547838,0.573067068,0.988316117,0.86641192,0.999978774,0.974972092,0.982301902,0.952762371,0.974125953,0.935247247,0.906163871,0.883031846
1350,1350,1410,8.4,create a node based list that points to the next list item down.,0,3,1.5,0.036920547,0.963079453,0.952888566,0.453662276,0.520508728,0.988854318,0.872565457,0.999897346,0.878959863,0.959166806,0.891012962,0.958924344,0.897203488,0.785390019,0.732485603
1351,1351,1411,8.4,"have the head of the list be the last item added, and a push just adds a new head.",5,4,4.5,0.010518968,0.989481032,0.986577564,0.556923688,0.611135722,0.996500683,0.959990441,0.999966022,0.959935701,0.969354331,0.918204275,0.979052975,0.947577682,0.858184278,0.823224633
1352,1352,1412,8.4,"Create a new list.  Pop elements in the stack as needed.  Push the stack to remove items, unless the stack is empty.  The top item is at the head of the list. The last item is at the end.",5,4,4.5,0.010707736,0.989292264,0.986336692,0.605684221,0.653930222,0.98879076,0.871838766,0.999906432,0.889672737,0.944194831,0.851051571,0.982643828,0.956564201,0.902763963,0.878793814
1353,1353,1413,8.4,adding the element to the end of the list so that it links to the element before it. when popping the element it takes the last element in the list and sets the previous one as the end of the list.,3,4,3.5,0.010425985,0.989574015,0.986696213,0.627450407,0.673033234,0.994140565,0.933005949,0.999925187,0.911786651,0.930517341,0.814545264,0.975867296,0.939605157,0.828006923,0.785608151
1354,1354,1414,8.4,"You can implement a stack using arrays or and linked list. By the use of pointers, that point element(node) to the next element in the stack. By the use of pointers, the stack becomes a linked list.",1,4,2.5,0.018214643,0.981785357,0.976757713,0.561923623,0.615523897,0.986636494,0.847207885,0.999917312,0.902501212,0.943674461,0.849662663,0.970518476,0.926219125,0.827471316,0.784940509
1355,1355,1415,8.4,Elements are only inserted and removed from the head of the list.  There is no header node or current pointer.,5,4,4.5,0.017949045,0.982050955,0.977096622,0.476775229,0.540793725,0.991868878,0.907032538,0.999961731,0.954876658,0.976560383,0.9374378,0.978238572,0.945539545,0.857521296,0.822398216
1356,1356,1416,8.4,use a linked list and keep track of a pointer that points to the first item,4,4,4,0.022544861,0.977455139,0.97123226,0.495037615,0.556821641,0.99117481,0.899096888,0.99991875,0.904196989,0.975908895,0.935698927,0.976649781,0.941563415,0.875558138,0.844881384
1357,1357,1417,8.4,"A singly linked list can already be easily used for LIFO data storage. Members of a stack can simply be pushed and popped from a list, the first item in will be the last out.",5,4,4.5,0.015316546,0.984683454,0.980455749,0.396971464,0.470754248,0.985144436,0.830148391,0.999973212,0.968413603,0.972774266,0.927332353,0.982506428,0.956220341,0.829024851,0.786877012
1358,1358,1418,8.4,using pointer,0,3,1.5,0.16731292,0.83268708,0.786505018,0.141201019,0.246278268,0.974546778,0.708979698,0.999613997,0.544859081,0.914996158,0.773117994,0.923020914,0.80735106,0.683220088,0.6051294
1359,1359,1419,8.4,the top is the first pointer.,3,3,3,0.036581576,0.963418424,0.953321101,0.398708344,0.472278613,0.984362482,0.821207891,0.999932484,0.920390453,0.946857403,0.858158188,0.902381418,0.755698368,0.756539702,0.696523292
1360,1360,1420,8.4,"Keep a pointer pointing to the last element entered at the front of  the array and move the pointer ""back"" when you delete an element.",2,3,2.5,0.01550132,0.98449868,0.980219973,0.440282732,0.508766221,0.989419372,0.879026024,0.999970078,0.964718193,0.924177361,0.797623354,0.982465352,0.956117544,0.90359515,0.879829899
1361,1361,1421,8.4,"using linked list, you are pushing the node that contains each int to the stack until you get to the end of your linked list",1,4,2.5,0.013769984,0.986230016,0.982429196,0.505703449,0.56618247,0.988848376,0.872497516,0.999971226,0.966071735,0.970329733,0.920807701,0.974251945,0.935562557,0.830457568,0.788662913
1362,1362,1422,8.4,"have a linked list, and for each push, add an item onto beginning of the list, and for each pop remove the first element in the list.",5,5,5,0.012075484,0.987924516,0.984591416,0.658435524,0.700227207,0.97822386,0.751021745,0.999907208,0.890587909,0.968358029,0.915545066,0.981133257,0.952783824,0.933647692,0.917290801
1363,1363,1423,8.4,"Using a linked list is one way to implement a stack so that it can handle essentially any number of elements. It is usually convenient to put a data structure in its own module, thus, you'll want to create files stack.h and a stack.c",0,4,2,0.020207047,0.979792953,0.974215361,0.375220209,0.45166434,0.991579102,0.903719364,0.999961453,0.954548375,0.963581264,0.902795501,0.980756668,0.951841368,0.822750688,0.779056182
1364,1364,1451,8.6,They are converted to post fix expressions.  It still follow the order of precedence for the operators.,5,5,5,0.02233839,0.97766161,0.97149572,0.548555136,0.603791093,0.984979866,0.828266778,0.999982219,0.979034184,0.970252188,0.920600727,0.972482646,0.931134684,0.742885768,0.679503478
1365,1365,1452,8.6,They are first converted to postfix expressions and then evaluated.,5,5,5,0.024349749,0.975650251,0.968929182,0.721693277,0.75574514,0.987179357,0.853414733,0.999977104,0.97300314,0.960139782,0.893609912,0.97180861,0.929447832,0.803000271,0.754437021
1366,1366,1453,8.6,"Computers cannot evaulate infix expressions, it must first convert infix to postfix expression then it can evaluate.",5,5,5,0.030078948,0.969921053,0.961618598,0.512072265,0.571772038,0.994091292,0.93244258,0.999960531,0.953462139,0.978123055,0.941608696,0.980064699,0.950109636,0.828954756,0.786789638
1367,1367,1454,8.6,By using parentheses to have order in the expression.,2,3,2.5,0.032438993,0.967561007,0.958607128,0.400465101,0.473820425,0.989625309,0.88138061,0.999975665,0.97130623,0.961314945,0.896746515,0.955297441,0.888126749,0.72920078,0.662444955
1368,1368,1455,8.6,In postfix notation.,3,5,4,0.098652661,0.901347339,0.874117025,0.519611538,0.578388852,0.98583879,0.838087311,0.999681746,0.624742672,0.962762828,0.90061103,0.964654207,0.911543123,0.747902513,0.685756918
1369,1369,1456,8.6,computers usually convert infix expressions to post fix expression and evaluate them using a stack.,5,5,5,0.032073438,0.967926562,0.959073584,0.460345089,0.526373874,0.989045714,0.874753788,0.999968263,0.962577993,0.954096072,0.87747877,0.959926285,0.899710959,0.762926519,0.704484545
1370,1370,1457,8.6,they are converted to postfix,5,5,5,0.039699912,0.960300088,0.949342035,0.586008787,0.636662151,0.982872281,0.804169627,0.99994717,0.93770748,0.933908745,0.823597191,0.972780438,0.931879943,0.761184812,0.702313484
1371,1371,1458,8.6,Infix expressions are interpreted as postfix expressions by implementing stacks.,5,5,5,0.03386271,0.96613729,0.956790434,0.570033312,0.622641335,0.99088237,0.895753256,0.999790236,0.752664836,0.956960701,0.885124692,0.972780441,0.93187995,0.793159068,0.742169827
1372,1372,1459,8.6,They are first converted into an equivalent postfix expression so it can be read by the computer.,5,5,5,0.015637159,0.984362841,0.980046639,0.616636038,0.663542044,0.989660768,0.881786027,0.999967997,0.962264258,0.974710322,0.932499841,0.978734207,0.946779928,0.828223646,0.785878299
1373,1373,1460,8.6,"The computer translates the infix expression to a postfix expression, then solves.",5,5,5,0.025480509,0.974519491,0.967486308,0.539713979,0.596031685,0.991189098,0.899260249,0.999961357,0.954435881,0.980556016,0.948102462,0.979740995,0.94929953,0.746147215,0.683568916
1374,1374,1461,8.6,in postfix format,3,5,4,0.217113018,0.782886982,0.722958992,0.399881661,0.473308371,0.982530523,0.800262127,0.99991846,0.90385513,0.936950076,0.831714745,0.972780438,0.931879943,0.687630892,0.610627526
1375,1375,1462,8.6,they use parenthisis and a stack to determine which evaluations need to be made first,3,3,3,0.034636974,0.965363026,0.955802456,0.173115253,0.274287677,0.983122121,0.807026181,0.999971135,0.965964891,0.970091144,0.920170888,0.977107627,0.942709226,0.700299263,0.626418822
1376,1376,1463,8.6,By throwing variables into a postfix expression and operands onto a parentheses regulated stack until end parentheses and enough variables to operate on are encountered.,4,5,4.5,0.031071961,0.968928039,0.960351491,0.400189161,0.473578248,0.98796122,0.862354187,0.999962119,0.955334036,0.97659239,0.93752323,0.979201296,0.947948872,0.793321788,0.74237266
1377,1377,1464,8.6,by being passed to the function by a leading term,0,3,1.5,0.033195138,0.966804862,0.957642271,0.149209514,0.253306893,0.987629425,0.858560603,0.999971806,0.966756299,0.956560735,0.884057151,0.904135989,0.760089382,0.656325459,0.571604881
